zone,state,lga,sector,ea,hhid,plotid,s11c1q1a1,s11c1q1a2,s11c1q1a3,s11c1q1a4,s11c1q1b1,s11c1q1b2,s11c1q1b3,s11c1q1b4,s11c1q1c1,s11c1q1c2,s11c1q1c3,s11c1q1c4,s11c1q1d1,s11c1q1d2,s11c1q1d3,s11c1q1d4,s11c1q2,s11c1q3,s11c1q4,s11c1q5,s11c1q6,s11c1q7,s11c1q8,s11c1q9,s11c1q10,tracked_obs
2,2,209,2,1040,20005,2,2,20,5,6,5,20,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,209,2,1040,20005,3,4,20,2,5,3,20,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,800,NA,NA,NA,0
2,2,209,2,1040,20006,1,1,24,5,5,3,24,5,5,4,24,5,5,5,24,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,209,2,1040,20007,1,1,4,3,8,2,4,6,9,NA,NA,NA,NA,NA,NA,NA,NA,10,2,1600,5,2,1200,NA,NA,NA,0
2,2,209,2,1040,20007,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,3200,6,4,2400,NA,NA,NA,0
2,2,209,2,1040,20008,1,1,20,6,8,2,20,6,8,3,20,6,8,4,20,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,209,2,1040,20009,1,1,1,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,209,2,1040,20009,2,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,209,2,1040,20010,1,1,20,5,5,3,20,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,209,2,1040,20010,2,2,20,5,5,4,20,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,209,2,1040,20010,3,1,20,5,5,3,20,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20011,1,1,20,6,5,2,20,6,5,3,20,6,5,9,20,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20011,2,1,10,3,5,2,10,3,5,3,10,3,5,9,10,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20011,3,1,5,2,5,2,5,2,5,3,5,2,5,9,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20011,4,1,5,2,5,2,5,2,5,3,5,2,5,9,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20012,1,1,3,4,5,2,2,3,6,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5000,1,1,1000,NA,NA,NA,0
2,2,221,2,18,20012,2,1,3,3,4,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3500,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20013,1,1,4,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20013,2,1,4,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20014,1,1,16,7,8,3,16,7,8,4,16,7,8,5,16,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20015,1,1,16,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2100,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20015,2,4,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20015,3,6,8,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20016,1,1,3,7,8,3,2,5,8,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5000,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20016,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2900,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20017,1,1,24,6,8,2,24,6,8,3,24,6,8,4,24,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20018,1,1,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20018,2,1,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20018,3,1,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20019,1,1,16,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20019,2,1,16,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,221,2,18,20020,1,3,20,5,5,4,20,5,5,5,20,5,5,6,20,5,5,1,4,300,0,NA,NA,0,NA,NA,0
2,2,221,2,18,20020,2,3,20,5,5,4,20,5,5,5,20,5,5,6,20,5,5,1,2,300,0,NA,NA,0,NA,NA,0
2,2,221,2,18,20020,3,3,20,5,5,4,20,5,5,5,20,5,5,6,20,5,5,1,4,300,0,NA,NA,0,NA,NA,0
2,2,201,2,60,20021,1,1,24,6,9,2,24,6,8,3,24,6,8,5,24,6,8,3,2,2000,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20021,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,200,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20022,1,1,20,5,3,2,20,5,3,NA,NA,NA,NA,NA,NA,NA,NA,2,4,8000,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20023,1,1,4,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20023,2,1,5,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20024,1,1,1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,400,2,2,400,NA,NA,NA,0
2,2,201,2,60,20024,2,1,1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,400,0
2,2,201,2,60,20024,3,2,1,3,7,4,1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,2,1,400,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20025,1,2,20,5,6,3,20,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20025,2,4,20,5,7,6,20,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20025,3,11,20,3,7,7,20,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20026,1,1,4,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20027,1,3,6,6,8,4,6,6,8,5,6,6,8,6,6,6,8,3,2,200,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20028,1,1,12,6,5,2,12,6,5,6,12,6,5,7,8,6,3,1,2,2000,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20028,2,1,12,6,5,2,12,6,5,6,12,6,5,7,8,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20028,3,1,12,6,5,2,12,6,5,6,12,6,5,7,8,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20028,4,1,12,6,5,2,12,6,5,6,12,6,5,7,8,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20029,1,1,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20030,1,1,20,2,6,3,20,2,5,4,20,2,5,5,5,2,3,5,2,1000,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20030,2,1,20,2,6,3,20,2,5,4,20,2,5,5,5,2,3,2,1,1000,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20030,3,1,20,3,3,3,20,2,5,4,20,2,5,5,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,201,2,60,20030,4,2,20,6,5,6,20,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20031,1,1,1,4,8,2,1,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20031,2,1,1,4,8,2,1,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20031,3,1,1,4,8,2,1,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20031,4,1,1,4,8,2,1,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20032,1,1,16,6,7,2,16,6,7,3,16,6,7,4,16,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20033,1,1,5,5,4,2,5,5,6,3,5,5,6,4,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20033,2,1,5,5,4,2,5,5,6,3,5,5,6,4,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20033,3,1,5,5,6,2,5,5,6,3,5,5,6,4,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20034,1,2,30,6,5,3,30,6,5,4,30,6,5,1,30,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20034,2,2,30,6,5,3,30,6,5,4,30,6,5,1,30,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20034,3,2,30,6,5,3,30,6,5,4,30,6,5,1,30,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20035,1,1,20,5,6,2,20,4,7,3,20,2,4,4,20,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20035,2,1,20,5,6,2,20,4,7,3,20,2,4,4,20,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20036,1,1,1,5,8,2,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,2,1,500,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20036,2,1,1,4,8,2,1,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20036,3,1,1,4,8,2,1,4,8,NA,NA,NA,NA,NA,NA,NA,NA,2,1,500,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20036,4,1,1,6,8,2,1,6,8,NA,NA,NA,NA,NA,NA,NA,NA,4,1,500,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20037,1,2,16,6,7,3,16,6,7,4,16,6,7,5,16,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,216,2,200,20040,1,1,16,6,7,2,14,4,6,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2000,3,2,3000,NA,NA,NA,0
2,2,216,2,200,20040,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1000,4,2,4000,NA,NA,NA,0
2,2,216,2,200,20040,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1500,2,2,2000,NA,NA,NA,0
2,2,216,2,200,20040,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,6000,2,2,2000,NA,NA,NA,0
2,2,216,2,200,20040,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2000,2,2,2000,NA,NA,NA,0
2,2,203,2,1224,20041,1,1,20,6,5,2,20,6,5,3,20,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20041,2,1,20,6,5,2,20,6,5,3,20,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20042,1,1,5,7,8,2,5,7,8,3,5,7,8,4,5,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20043,1,1,2,4,6,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20044,1,1,1,1,3,2,1,1,3,5,1,1,3,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20044,2,1,1,1,8,7,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20044,3,1,4,7,8,7,4,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20044,4,1,1,2,3,2,1,2,3,5,1,2,3,7,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20044,5,1,1,1,3,2,1,1,3,5,1,1,3,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20045,1,1,1,3,3,2,1,3,3,4,1,3,3,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20045,2,1,1,1,4,2,1,1,4,4,1,1,4,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20045,3,1,1,1,5,2,1,1,5,4,1,1,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20045,4,1,1,1,2,2,1,1,2,4,1,1,2,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20046,1,1,1,2,8,2,1,2,8,3,1,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20046,2,1,1,2,4,2,1,2,4,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20046,3,1,4,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20046,4,1,1,1,6,2,1,1,6,3,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20047,1,1,1,2,5,6,1,1,3,9,1,2,3,NA,NA,NA,NA,2,2,1000,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20047,2,1,1,2,5,6,1,1,3,9,1,1,3,NA,NA,NA,NA,4,2,2000,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20047,3,1,1,2,5,6,1,1,3,9,1,1,3,NA,NA,NA,NA,2,2,1000,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20047,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1000,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20048,1,1,16,5,5,2,16,5,5,4,16,5,5,8,16,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20048,2,1,16,5,5,2,16,5,5,4,16,5,5,8,16,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20048,3,1,16,5,5,2,16,5,5,4,16,5,5,8,16,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20048,4,1,16,5,5,2,16,5,5,4,16,5,5,8,16,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20049,1,2,24,7,4,3,24,7,4,12,24,7,4,15,24,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20050,1,1,4,6,8,2,3,4,5,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,203,2,1224,20050,2,1,4,6,7,2,3,4,5,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,212,2,956,20051,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,6000,NA,NA,NA,NA,NA,NA,0
2,2,212,2,956,20052,1,1,4,4,9,2,3,4,9,3,3,2,9,4,3,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,212,2,956,20053,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,3000,NA,NA,NA,NA,NA,NA,0
2,2,212,2,956,20054,1,1,30,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,200,NA,NA,NA,NA,NA,NA,0
2,2,212,2,956,20055,1,1,20,6,8,6,20,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,212,2,956,20055,2,1,20,6,8,6,20,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,212,2,956,20056,1,1,10,6,8,2,10,6,7,3,10,7,8,4,10,6,8,3,3,10000,NA,NA,NA,NA,NA,NA,0
2,2,212,2,956,20057,1,1,20,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,212,2,956,20058,1,1,20,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,212,2,956,20060,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3000,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20061,1,1,7,7,8,2,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,5,3,7500,2,1,600,NA,NA,NA,0
2,2,210,2,1300,20062,1,1,4,5,8,2,3,7,8,12,3,6,8,NA,NA,NA,NA,10,3,3000,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20062,2,1,4,6,8,2,3,7,9,12,2,6,8,NA,NA,NA,NA,100,5,5000,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20062,3,1,2,6,8,2,4,7,1,12,3,6,8,NA,NA,NA,NA,7,4,350,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20063,1,1,16,5,5,2,16,5,5,7,16,5,5,8,16,5,5,10,2,2000,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20064,1,1,20,6,8,2,15,6,7,7,10,6,7,NA,NA,NA,NA,10,4,5000,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20064,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3000,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20064,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1000,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20065,1,1,1,2,8,2,1,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20065,2,1,1,2,8,2,1,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20066,1,2,24,6,NA,3,24,6,8,4,24,6,8,1,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20066,2,2,18,6,NA,3,18,6,8,4,18,6,8,1,3,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20066,3,2,18,6,NA,3,18,6,8,4,18,6,8,1,6,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20067,1,2,24,6,8,3,24,6,8,4,24,6,8,5,24,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20067,2,2,4,6,8,3,4,6,8,4,4,6,8,5,18,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20067,3,2,3,6,8,3,3,6,7,4,3,6,8,5,18,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20067,4,2,4,6,8,3,4,6,8,4,4,6,8,5,18,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20067,5,2,4,6,8,3,4,6,8,4,4,6,8,5,18,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20068,1,2,4,6,6,3,4,6,6,4,4,6,6,5,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20069,1,1,1,6,6,2,1,6,6,7,1,6,6,NA,NA,NA,NA,3,1,500,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20069,2,1,1,6,6,2,1,6,6,7,1,6,6,NA,NA,NA,NA,3,1,500,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20070,1,1,1,2,3,2,1,2,3,6,1,2,3,7,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20070,2,1,1,2,3,2,1,2,3,6,1,2,3,7,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20070,3,1,1,2,3,2,1,2,3,6,1,2,3,7,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20070,4,1,1,1,3,2,1,1,3,6,1,1,3,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,210,2,1300,20070,5,1,1,1,3,2,1,1,3,6,1,1,3,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,214,1,898,20072,1,2,15,7,8,3,9,6,9,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4500,3,2,3000,2,2,2000,0
2,2,214,1,898,20072,2,3,13,7,9,2,2,3,9,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4500,2,2,2000,2,2,2000,0
2,2,214,1,898,20073,1,1,24,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,2,214,1,898,20074,1,1,24,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,800,0,NA,NA,0,NA,NA,0
2,2,214,1,898,20075,1,1,6,7,9,2,6,7,9,3,3,7,9,8,3,7,8,4,3,1500,4,1,400,0,NA,NA,0
2,2,214,1,898,20075,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3000,6,1,600,0,NA,NA,0
2,2,214,1,898,20075,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,3000,6,2,1200,0,NA,NA,0
2,2,214,1,898,20075,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1500,2,2,400,0,NA,NA,0
2,2,214,1,898,20077,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14,500,NA,NA,NA,NA,NA,NA,0
2,2,215,1,8,20081,1,1,6,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3000,2,1,1000,0,NA,NA,0
2,2,215,1,8,20082,1,1,24,6,5,2,24,6,5,3,24,6,5,4,4,6,5,0,NA,NA,0,NA,NA,0,NA,NA,0
2,2,215,1,8,20083,1,1,16,2,3,2,24,6,8,7,24,4,5,9,24,6,6,0,NA,NA,0,NA,NA,0,NA,NA,0
2,2,215,1,8,20085,1,2,24,6,5,5,24,6,5,10,24,6,5,11,24,6,5,0,NA,NA,0,NA,NA,0,NA,NA,0
2,2,215,1,8,20086,1,1,4,7,9,5,4,7,7,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1500,2,3,1000,2,2,500,0
2,2,215,1,8,20086,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,1500,2,3,1000,2,2,500,0
2,2,215,1,8,20087,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,600,NA,NA,NA,NA,NA,NA,0
2,2,215,1,8,20087,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,600,NA,NA,NA,NA,NA,NA,0
2,2,215,1,8,20088,1,1,28,6,6,2,28,6,6,NA,NA,NA,NA,NA,NA,NA,NA,3,5,700,1,1,700,0,NA,NA,0
2,2,215,1,8,20089,1,1,4,7,6,2,4,3,8,3,2,7,9,NA,NA,NA,NA,6,3,3000,2,1,1000,0,NA,NA,0
2,2,215,1,8,20090,1,1,24,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
2,2,207,2,1302,20091,1,1,1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,400,NA,NA,NA,NA,NA,NA,0
2,2,207,2,1302,20091,2,1,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,400,NA,NA,NA,NA,NA,NA,0
2,2,207,2,1302,20091,3,1,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,400,NA,NA,NA,NA,NA,NA,0
2,2,207,2,1302,20091,4,1,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,400,NA,NA,NA,NA,NA,NA,0
2,2,207,2,1302,20092,1,1,20,6,5,2,20,6,5,3,20,6,5,4,20,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2,2,207,2,1302,20092,2,1,20,6,5,2,20,6,5,3,20,6,5,4,20,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
