"zone","state","lga","sector","ea","hhid","plotid","s11c1q1a1","s11c1q1a2","s11c1q1a3","s11c1q1a4","s11c1q1b1","s11c1q1b2","s11c1q1b3","s11c1q1b4","s11c1q1c1","s11c1q1c2","s11c1q1c3","s11c1q1c4","s11c1q1d1","s11c1q1d2","s11c1q1d3","s11c1q1d4","s11c1q2","s11c1q3","s11c1q4","s11c1q5","s11c1q6","s11c1q7","s11c1q8","s11c1q9","s11c1q10","s11c1q11","s11c1q12","s11c1q12_os"
3,18,1817,2,370,180063,1,1,16,3,4,8,16,3,3,7,15,3,3,9,15,3,4,0,,,0,,,0,,,2,2,
3,18,1817,2,370,180063,2,1,15,3,3,8,15,4,4,7,16,3,4,9,16,3,4,0,,,0,,,0,,,2,2,
3,18,1817,2,370,180064,1,1,20,4,3,4,20,4,3,,,,,,,,,2,2,1200,0,,,0,,,2,3,
3,18,1817,2,370,180064,2,1,20,4,3,4,20,4,3,,,,,,,,,2,2,1500,0,,,0,,,2,3,
3,18,1817,2,370,180064,3,1,2,2,2,4,20,1,2,,,,,,,,,0,,,0,,,0,,,2,3,
3,18,1817,2,370,180065,1,1,18,5,4,3,18,4,4,8,18,4,4,,,,,4,1,3000,0,,,0,,,2,3,
3,18,1817,2,370,180066,1,1,4,6,16,,,,,,,,,,,,,2,4,4000,0,,,0,,,2,2,
3,18,1817,2,370,180067,1,1,15,3,4,,,,,,,,,,,,,3,10,3000,0,,,0,,,2,2,
3,18,1817,2,370,180067,2,1,16,2,5,,,,,,,,,,,,,5,5,5000,0,,,0,,,2,2,
3,18,1817,2,370,180068,1,1,17,3,5,,,,,,,,,,,,,5,2,2000,0,,,0,,,2,3,
3,18,1817,2,370,180069,1,1,2,7,12,11,2,6,12,4,1,7,6,,,,,3,3,4500,0,,,0,,,2,1,
3,18,1817,2,370,180069,2,1,1,3,8,11,1,3,8,4,1,7,6,,,,,1,1,1500,0,,,0,,,2,1,
3,18,1817,2,370,180070,1,1,4,6,17,,,,,,,,,,,,,5,7,5000,0,,,0,,,1,,
3,18,1817,2,370,180070,2,1,4,6,17,,,,,,,,,,,,,5,7,5000,0,,,0,,,1,,
3,18,1808,2,1726,180071,1,1,25,4,6,2,25,3,5,11,25,5,5,12,25,5,5,6,1,6000,0,,,0,,,2,2,
3,18,1808,2,1726,180071,2,1,25,6,3,2,25,1,5,11,25,5,5,12,25,5,5,20,1,5000,0,,,0,,,2,2,
3,18,1808,2,1726,180071,3,1,25,6,3,2,25,1,5,11,25,5,5,12,25,5,5,0,,,0,,,0,,,2,2,
3,18,1808,2,1726,180071,4,1,25,2,8,2,25,2,7,11,25,2,2,12,25,2,2,3,1,1500,0,,,0,,,2,2,
3,18,1808,2,1726,180072,1,1,6,5,4,2,12,6,4,3,2,1,3,4,2,1,3,7,7,4900,0,,,0,,,2,3,
3,18,1808,2,1726,180072,2,1,7,5,4,2,12,4,4,3,2,1,2,4,2,1,2,4,3,2000,0,,,0,,,2,3,
3,18,1808,2,1726,180072,3,1,2,5,4,2,10,5,4,3,4,1,3,4,4,1,3,0,,,0,,,0,,,2,3,
3,18,1808,2,1726,180073,1,1,20,2,3,2,20,2,1,7,20,2,1,8,20,2,1,0,,,0,,,0,,,2,3,
3,18,1808,2,1726,180073,2,1,20,3,3,2,20,2,1,7,20,2,1,8,20,2,1,0,,,0,,,0,,,2,3,
3,18,1808,2,1726,180074,1,1,3,6,15,2,3,6,12,5,2,4,10,,,,,0,,,0,,,0,,,2,3,
3,18,1808,2,1726,180075,1,1,15,6,5,2,15,5,4,3,15,3,4,,,,,10,2,6000,0,,,0,,,2,2,
3,18,1808,2,1726,180075,2,2,15,5,4,1,15,3,3,3,15,3,4,,,,,10,2,6000,0,,,0,,,2,2,
3,18,1808,2,1726,180076,1,1,3,6,16,2,3,6,14,3,2,5,12,5,3,6,16,10,1,10000,1,3,1500,0,,,2,4,"NO TRACTOR"
3,18,1808,2,1726,180076,2,,,,,,,,,,,,,,,,,10,1,10000,1,3,1500,0,,,2,4,"NO TRACTOR"
3,18,1808,2,1726,180077,1,1,3,5,14,2,3,5,14,3,3,5,14,4,3,5,14,0,,,0,,,0,,,2,3,
3,18,1808,2,1726,180077,2,1,3,5,14,2,3,5,14,3,3,5,14,4,3,5,14,0,,,0,,,0,,,2,3,
3,18,1808,2,1726,180077,3,1,1,5,10,2,1,5,10,3,1,5,10,4,1,5,10,0,,,0,,,0,,,2,3,
3,18,1808,2,1726,180078,1,1,15,3,4,5,14,4,4,8,15,3,3,,,,,6,10,4200,12,20,1500,0,,,2,2,
3,18,1808,2,1726,180078,2,1,16,3,4,5,15,3,4,8,14,3,3,,,,,6,3,4200,12,4,1500,0,,,2,2,
3,18,1808,2,1726,180078,3,1,14,3,4,5,14,3,3,8,15,3,3,,,,,5,4,3500,12,3,1500,0,,,2,2,
3,18,1808,2,1726,180079,1,1,4,2,13,3,4,2,3,4,4,3,3,,,,,1,1,1000,0,,,0,,,2,3,
3,18,1808,2,1726,180079,2,1,2,2,12,3,2,2,2,4,2,2,2,,,,,3,2,3000,0,,,0,,,2,3,
3,18,1808,2,1726,180080,1,1,1,4,4,4,1,4,4,5,1,4,4,,,,,1,1,700,0,,,0,,,2,2,
3,18,1808,2,1726,180080,2,1,2,2,6,2,3,4,3,,,,,,,,,16,6,10500,0,,,0,,,2,2,
3,18,1808,2,1726,180080,3,1,1,1,2,5,1,1,1,,,,,,,,,1,6,500,0,,,0,,,2,2,
3,18,1811,2,364,180081,1,1,4,4,16,2,4,4,14,3,3,4,10,,,,,2,2,6000,0,,,0,,,2,3,
3,18,1811,2,364,180081,2,1,4,4,16,2,4,4,14,3,3,4,10,,,,,2,2,6000,0,,,0,,,2,3,
3,18,1811,2,364,180082,1,1,14,3,3,2,15,2,2,3,14,1,1,9,15,2,2,0,,,0,,,0,,,2,2,
3,18,1811,2,364,180082,2,1,15,3,3,2,14,2,1,3,15,1,1,9,12,2,1,0,,,0,,,0,,,2,2,
3,18,1811,2,364,180082,3,1,14,3,3,2,18,2,1,3,12,1,1,9,14,2,1,0,,,0,,,0,,,2,2,
3,18,1811,2,364,180083,1,1,26,3,7,2,26,4,2,,,,,,,,,0,,,0,,,0,,,2,2,
3,18,1811,2,364,180083,2,1,26,3,3,2,26,2,2,,,,,,,,,0,,,10,2,3000,0,,,2,2,
3,18,1811,2,364,180083,3,1,26,3,3,2,26,2,2,,,,,,,,,0,,,0,,,0,,,2,2,
3,18,1811,2,364,180084,1,1,20,5,4,5,4,2,4,7,4,2,3,,,,,0,,,0,,,0,,,2,3,
3,18,1811,2,364,180084,2,1,20,5,4,5,4,2,4,7,4,2,3,,,,,0,,,0,,,0,,,2,3,
3,18,1811,2,364,180084,3,1,25,5,3,5,4,2,3,7,4,2,3,,,,,0,,,0,,,0,,,2,3,
3,18,1811,2,364,180084,4,1,2,2,2,5,2,2,2,7,2,2,2,,,,,0,,,0,,,0,,,2,3,
3,18,1811,2,364,180085,1,1,16,6,4,2,15,3,4,3,16,4,4,8,15,4,3,5,10,2000,0,,,0,,,2,2,
3,18,1811,2,364,180085,2,1,15,5,3,2,14,4,5,3,16,5,3,8,14,3,3,3,5,1200,0,,,0,,,2,2,
3,18,1811,2,364,180085,3,1,16,3,2,2,16,2,2,3,16,3,2,8,16,3,2,0,,,0,,,0,,,2,2,
3,18,1811,2,364,180086,1,1,1,7,6,2,1,7,6,,,,,,,,,1,1,500,0,,,0,,,2,3,
3,18,1811,2,364,180086,2,1,2,6,12,2,1,6,8,,,,,,,,,1,1,500,0,,,0,,,2,1,
3,18,1811,2,364,180086,3,1,1,5,4,2,1,4,7,,,,,,,,,1,1,500,0,,,0,,,2,3,
3,18,1811,2,364,180087,1,1,4,6,7,4,4,6,7,,,,,,,,,0,,,0,,,0,,,2,3,
3,18,1811,2,364,180087,2,1,4,6,7,4,4,4,5,,,,,,,,,0,,,0,,,0,,,2,3,
3,18,1811,2,364,180087,3,1,2,6,7,4,2,6,5,,,,,,,,,0,,,0,,,0,,,2,3,
3,18,1811,2,364,180088,1,1,4,5,17,2,3,5,15,5,3,5,14,6,4,5,16,6,1,6000,5,2,3500,0,,,2,3,
3,18,1811,2,364,180088,2,1,4,5,17,2,3,5,15,3,5,5,14,6,4,5,16,6,1,6000,5,2,3500,0,,,2,3,
3,18,1811,2,364,180089,1,9,15,2,4,10,15,2,4,,,,,,,,,4,4,6000,0,,,0,,,2,2,
3,18,1811,2,364,180089,2,9,16,5,5,10,16,5,4,,,,,,,,,2,3,2000,0,,,0,,,2,2,
3,18,1811,2,364,180090,1,1,2,4,14,2,1,6,17,,,,,,,,,1,2,1400,0,,,0,,,2,1,
3,18,1811,2,364,180090,2,2,2,4,14,3,2,6,14,,,,,,,,,1,2,1400,0,,,0,,,2,3,
3,18,1811,2,364,180090,3,1,2,4,8,,,,,,,,,,,,,1,2,1400,0,,,0,,,2,3,
3,18,1820,2,450,180091,1,1,4,1,2,2,4,4,3,3,4,3,2,4,4,3,2,0,,,0,,,0,,,2,1,
3,18,1820,2,450,180091,2,1,5,1,3,2,2,3,2,3,2,3,2,4,2,3,2,0,,,0,,,0,,,2,1,
3,18,1820,2,450,180092,1,1,2,4,3,2,2,3,3,,,,,,,,,0,,,0,,,0,,,2,1,
3,18,1820,2,450,180092,2,1,3,5,5,2,3,5,4,,,,,,,,,0,,,0,,,0,,,2,1,
3,18,1820,2,450,180093,1,1,1,3,4,,,,,,,,,,,,,1,1,400,0,,,0,,,2,2,
3,18,1820,2,450,180093,2,1,1,2,3,,,,,,,,,,,,,1,1,300,0,,,0,,,2,2,
3,18,1820,2,450,180094,1,1,15,3,4,9,15,3,4,8,15,4,14,,,,,0,,,0,,,0,,,2,2,
3,18,1820,2,450,180095,1,1,8,5,14,2,8,5,13,3,5,4,16,4,4,4,12,0,,,0,,,0,,,2,3,
3,18,1820,2,450,180096,1,1,20,6,7,,,,,,,,,,,,,4,3,5000,6,6,3000,4,12,600,2,3,
3,18,1820,2,450,180097,1,1,1,4,4,4,1,4,4,,,,,,,,,1,1,500,0,,,0,,,2,2,
3,18,1820,2,450,180098,1,1,26,6,8,2,26,6,4,3,8,2,3,4,5,2,3,0,,,0,,,0,,,2,2,
