household_id,household_id2,ea_id,ea_id2,coord_desc,dist_road,dist_popcenter,dist_market,dist_borderpost,dist_admctr,pop_density,af_bio_1,af_bio_8,af_bio_12,af_bio_13,af_bio_16,fsrad3_agpct,fsrad3_lcmaj,ssa_aez09,srtm,twi,srtm_5_15,sq1,sq2,sq3,sq4,sq5,sq6,sq7,anntot_avg,wetQ_avg,wetQ_avgstart,h2013_tot,h2013_wetQ,h2013_wetQstart,eviarea_avg,evimax_avg,grn_avg,sen_avg,h2013_eviarea,h2013_evimax,h2013_grn,h2013_sen,lat_dd_mod,lon_dd_mod
03100400103014,031004010100103014,03100400103,031004010100103,1,0.5,64,64,245,299.4,200-300,215,222,1006,241,548,40,20,322,1486,11,13,1,1,4,1,1,1,4,682,443,19,1601,856,20,44,0.428,194,262,47,0.4473,191,260,10.5738928409,39.9354279996
03100400103032,031004010100103032,03100400103,031004010100103,1,0.3,64.2,64.2,245.1,299.5,200-300,215,222,1006,241,548,40,20,322,1478,11,13,1,1,4,1,1,1,4,681,443,19,1601,856,20,44,0.428,194,262,47,0.4473,191,260,10.5738928409,39.9354279996
03100400103047,031004010100103047,03100400103,031004010100103,1,1,68.3,68.3,247.4,301.2,100-200,216,224,1016,241,545,24,20,322,1448,18,3,1,1,4,1,1,1,4,682,439,19,1602,849,20,44,0.428,194,262,47,0.4473,191,260,10.5738928409,39.9354279996
03100400103065,031004010100103065,03100400103,031004010100103,1,0.2,64.4,64.4,245.1,299.6,200-300,215,222,1006,241,548,41,20,322,1475,13,8,1,1,4,1,1,1,4,681,443,19,1600,855,20,44,0.428,194,262,47,0.4473,191,260,10.5738928409,39.9354279996
03100400103082,031004010100103082,03100400103,031004010100103,1,0.3,64.2,64.2,245.1,299.5,200-300,215,222,1006,241,548,40,20,322,1478,11,13,1,1,4,1,1,1,4,681,443,19,1601,856,20,44,0.428,194,262,47,0.4473,191,260,10.5738928409,39.9354279996
03100400103099,031004010100103099,03100400103,031004010100103,1,0.2,64.2,64.2,245.2,299.4,200-300,215,222,1006,241,548,40,20,322,1479,13,13,1,1,4,1,1,1,4,682,443,19,1601,856,20,44,0.428,194,262,47,0.4473,191,260,10.5738928409,39.9354279996
03100400103118,031004010100103118,03100400103,031004010100103,1,0.2,64.2,64.2,245.2,299.4,200-300,215,222,1006,241,548,41,20,322,1474,14,8,1,1,4,1,1,1,4,682,443,19,1602,857,20,44,0.428,194,262,47,0.4473,191,260,10.5738928409,39.9354279996
03100400103139,031004010100103139,03100400103,031004010100103,1,0.2,64.8,64.8,245.4,299.8,100-200,216,223,1004,241,545,43,20,322,1461,12,8,1,1,4,1,1,1,4,681,442,19,1601,855,20,44,0.428,194,262,47,0.4473,191,260,10.5738928409,39.9354279996
03100400103156,031004010100103156,03100400103,031004010100103,1,0.2,64.2,64.2,245.2,299.4,200-300,215,222,1006,241,548,40,20,322,1476,12,13,1,1,4,1,1,1,4,682,443,19,1602,857,20,44,0.428,194,262,47,0.4473,191,260,10.5738928409,39.9354279996
03100400103173,031004010100103173,03100400103,031004010100103,1,0.3,64.2,64.2,245.2,299.4,200-300,215,222,1006,241,548,40,20,322,1479,13,13,1,1,4,1,1,1,4,682,443,19,1602,857,20,44,0.428,194,262,47,0.4473,191,260,10.5738928409,39.9354279996
03100400103205,031004010100103205,03100400103,031004010100103,1,0.4,64.1,64.1,245.1,299.3,200-300,215,222,1006,241,548,40,20,322,1480,12,13,1,1,4,1,1,1,4,682,443,19,1602,857,20,44,0.428,194,262,47,0.4473,191,260,10.5738928409,39.9354279996
03100400408004,031004088800408004,03100400408,031004088800408,1,0,59.2,59.2,244.1,296,200-300,218,225,982,240,542,50,20,322,1425,14,3,1,1,4,1,1,1,4,684,452,19,1611,872,20,44,0.428,194,262,47,0.4473,191,260,10.5883521237,39.9074958295
03100400408024,031004088800408024,03100400408,031004088800408,1,0,58.7,58.7,243.8,295.8,200-300,218,225,976,239,539,59,20,322,1420,14,8,1,1,4,1,1,1,4,685,452,19,1611,873,20,44,0.428,194,262,47,0.4473,191,260,10.5883521237,39.9074958295
03100400408067,031004088800408067,03100400408,031004088800408,1,0.1,59.3,59.3,244,296.2,200-300,218,225,982,240,542,50,20,322,1430,13,8,1,1,4,1,1,1,4,684,451,19,1610,871,20,44,0.428,194,262,47,0.4473,191,260,10.5883521237,39.9074958295
03100400408080,031004088800408080,03100400408,031004088800408,1,0.1,59.4,59.4,244.1,296.3,200-300,218,225,982,240,542,43,20,322,1433,12,8,1,1,4,1,1,1,4,684,451,19,1610,871,20,44,0.428,194,262,47,0.4473,191,260,10.5883521237,39.9074958295
03100400408100,031004088800408100,03100400408,031004088800408,1,0.1,59.5,59.5,244.1,296.3,200-300,218,225,982,240,542,43,20,322,1433,17,8,1,1,4,1,1,1,4,684,451,19,1610,871,20,44,0.428,194,262,47,0.4473,191,260,10.5883521237,39.9074958295
03100400408120,031004088800408120,03100400408,031004088800408,1,0,59.9,59.9,244.4,296.4,100-200,214,221,998,242,553,41,20,322,1450,12,13,1,1,4,1,1,1,4,684,451,19,1611,870,20,44,0.428,194,262,47,0.4473,191,260,10.5883521237,39.9074958295
03100400408141,031004088800408141,03100400408,031004088800408,1,0.1,59.9,59.9,244.6,296.3,100-200,214,221,998,242,553,39,20,322,1459,11,13,1,1,4,1,1,1,4,685,451,19,1612,871,20,44,0.428,194,262,47,0.4473,191,260,10.5883521237,39.9074958295
03100400408162,031004088800408162,03100400408,031004088800408,1,0.2,59.8,59.8,244.7,296.1,100-200,214,221,998,242,553,41,20,322,1453,15,13,1,1,4,1,1,1,4,685,452,19,1613,872,20,44,0.428,194,262,47,0.4473,191,260,10.5883521237,39.9074958295
03100400408183,031004088800408183,03100400408,031004088800408,1,0.1,60,60,245.1,296,100-200,214,221,1001,242,555,36,20,322,1473,15,13,3,3,3,4,3,3,5,685,452,19,1615,872,20,44,0.428,194,262,47,0.4473,191,260,10.5883521237,39.9074958295
03100400408203,031004088800408203,03100400408,031004088800408,1,0,60,60,244.7,296.3,100-200,214,221,998,242,553,39,20,322,1458,12,13,1,1,4,1,1,1,4,685,451,19,1613,871,20,44,0.428,194,262,47,0.4473,191,260,10.5883521237,39.9074958295
03100400408231,031004088800408231,03100400408,031004088800408,1,0,59.1,59.1,244,296,200-300,218,225,982,240,542,50,20,322,1424,13,3,1,1,4,1,1,1,4,684,452,19,1611,872,20,44,0.428,194,262,47,0.4473,191,260,10.5883521237,39.9074958295
,031101010100318001,,031101010100318,1,1,1.9,1.9,201,1.9,2000-5000,195,191,1423,429,1024,16,20,323,1797,15,3,7,7,7,7,7,7,7,1025,711,18,1880,965,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100318013,,031101010100318,1,1,1.8,1.8,201,1.8,2000-5000,195,191,1423,429,1024,16,20,323,1798,14,3,7,7,7,7,7,7,7,1025,711,18,1880,966,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100318025,,031101010100318,1,1,1.8,1.8,201,1.8,2000-5000,195,191,1423,429,1024,16,20,323,1798,14,3,7,7,7,7,7,7,7,1025,711,18,1881,966,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100318037,,031101010100318,1,1,1.8,1.8,201.1,1.8,2000-5000,195,191,1423,429,1024,16,20,323,1796,16,3,7,7,7,7,7,7,7,1025,711,18,1881,966,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100318049,,031101010100318,1,1,1.8,1.8,201,1.8,2000-5000,195,191,1423,429,1024,16,20,323,1797,15,3,7,7,7,7,7,7,7,1025,711,18,1880,966,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100318061,,031101010100318,1,1,1.8,1.8,201.1,1.8,2000-5000,195,191,1423,429,1024,16,20,323,1797,15,3,7,7,7,7,7,7,7,1025,710,18,1880,965,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100318073,,031101010100318,1,1,1.7,1.7,201.1,1.7,2000-5000,195,191,1423,429,1024,16,20,323,1796,16,3,7,7,7,7,7,7,7,1025,711,18,1881,966,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100318085,,031101010100318,1,1,1.7,1.7,201.1,1.7,2000-5000,195,191,1423,429,1024,16,20,323,1796,16,3,7,7,7,7,7,7,7,1025,711,18,1881,967,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100318097,,031101010100318,1,1,1.7,1.7,201.2,1.7,2000-5000,195,191,1423,429,1024,16,20,323,1796,16,3,7,7,7,7,7,7,7,1025,711,18,1882,967,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100318109,,031101010100318,1,1,1.6,1.6,201.2,1.6,2000-5000,195,191,1423,429,1024,16,20,323,1795,16,3,7,7,7,7,7,7,7,1025,711,18,1882,967,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100318121,,031101010100318,1,1,1.6,1.6,201.2,1.6,2000-5000,195,191,1423,429,1024,16,20,323,1795,16,3,7,7,7,7,7,7,7,1024,711,18,1882,967,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100318133,,031101010100318,1,1,1.7,1.7,201.2,1.7,2000-5000,195,191,1423,429,1024,16,20,323,1796,16,3,7,7,7,7,7,7,7,1024,711,18,1881,966,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100318145,,031101010100318,1,1,1.7,1.7,201.1,1.7,2000-5000,195,191,1423,429,1024,16,20,323,1796,16,3,7,7,7,7,7,7,7,1024,711,18,1881,966,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100318157,,031101010100318,1,1,1.8,1.8,201.1,1.8,2000-5000,195,191,1423,429,1024,16,20,323,1797,15,3,7,7,7,7,7,7,7,1025,710,18,1880,965,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100318169,,031101010100318,1,1.1,1.7,1.7,201.2,1.7,2000-5000,195,191,1423,429,1024,16,20,323,1797,13,3,7,7,7,7,7,7,7,1024,710,18,1881,966,18,52,0.4527,186,266,45,0.4261,210,266,11.5896069125,37.3720338047
,031101010100719011,,031101010100719,1,0.3,2.1,2.1,203.1,2.1,10000-20000,196,192,1414,428,1017,15,20,323,1797,14,3,7,7,7,7,7,7,7,1024,717,18,1906,995,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010100719026,,031101010100719,1,0.4,2.1,2.1,203.1,2.1,10000-20000,196,192,1415,428,1017,15,20,323,1797,14,3,7,7,7,7,7,7,7,1024,717,18,1904,994,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010100719041,,031101010100719,1,0.4,2.1,2.1,203.1,2.1,10000-20000,196,192,1415,428,1017,15,20,323,1796,14,3,7,7,7,7,7,7,7,1024,717,18,1904,994,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010100719056,,031101010100719,1,0.4,2.1,2.1,203.1,2.1,10000-20000,196,192,1415,428,1017,15,20,323,1796,14,3,7,7,7,7,7,7,7,1024,717,18,1905,994,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010100719071,,031101010100719,1,0.3,2.1,2.1,203.1,2.1,10000-20000,196,192,1414,428,1017,15,20,323,1797,14,3,7,7,7,7,7,7,7,1024,717,18,1905,995,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010100719086,,031101010100719,1,0.4,2.1,2.1,203.2,2.1,10000-20000,196,192,1415,428,1017,15,20,323,1797,14,3,7,7,7,7,7,7,7,1024,717,18,1904,993,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010100719101,,031101010100719,1,0.5,2.2,2.2,203.3,2.2,10000-20000,196,192,1415,428,1017,15,20,323,1797,14,3,7,7,7,7,7,7,7,1024,716,18,1903,992,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010100719116,,031101010100719,1,0.5,2.2,2.2,203.2,2.2,10000-20000,196,192,1415,428,1017,15,20,323,1797,14,3,7,7,7,7,7,7,7,1024,717,18,1903,992,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010100719131,,031101010100719,1,0.4,2.1,2.1,203.2,2.1,10000-20000,196,192,1415,428,1017,15,20,323,1796,14,3,7,7,7,7,7,7,7,1024,717,18,1904,993,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010100719146,,031101010100719,1,0.4,2.1,2.1,203.1,2.1,10000-20000,196,192,1415,428,1017,15,20,323,1796,14,3,7,7,7,7,7,7,7,1024,717,18,1905,994,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010100719161,,031101010100719,1,0.4,2,2,203.1,2,10000-20000,196,192,1415,428,1017,15,20,323,1796,14,3,7,7,7,7,7,7,7,1024,717,18,1905,994,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010100719176,,031101010100719,1,0.3,2,2,203.1,2,10000-20000,196,192,1415,428,1017,16,20,323,1796,15,3,7,7,7,7,7,7,7,1024,717,18,1905,994,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010100719191,,031101010100719,1,0.4,2,2,203.1,2,10000-20000,196,192,1415,428,1017,16,20,323,1797,15,3,7,7,7,7,7,7,7,1024,717,18,1905,994,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010100719206,,031101010100719,1,0.4,2,2,203.2,2,10000-20000,196,192,1415,428,1017,16,20,323,1797,15,3,7,7,7,7,7,7,7,1024,717,18,1905,994,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010100719221,,031101010100719,1,0.4,2,2,203.2,2,10000-20000,196,192,1415,428,1017,16,20,323,1797,15,3,7,7,7,7,7,7,7,1024,716,18,1904,993,18,52,0.4527,186,266,45,0.4261,210,266,11.583427511,37.4126559043
,031101010101201014,,031101010101201,1,0.9,2.7,2.7,200.8,2.7,1000-2000,195,190,1426,429,1026,2,110,323,1805,16,3,7,7,7,7,7,7,7,1024,706,18,1867,950,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
,031101010101201038,,031101010101201,1,1,2.6,2.6,200.9,2.6,1000-2000,195,190,1426,429,1026,2,110,323,1805,16,3,7,7,7,7,7,7,7,1024,706,18,1867,950,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
,031101010101201062,,031101010101201,1,1,2.6,2.6,201,2.6,500-1000,194,189,1427,428,1025,2,110,323,1805,15,3,1,1,1,1,1,1,1,1024,705,18,1867,950,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
,031101010101201086,,031101010101201,1,1.1,2.6,2.6,201,2.6,500-1000,194,189,1427,428,1025,2,110,323,1802,13,3,1,1,1,1,1,1,1,1024,705,18,1867,950,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
,031101010101201110,,031101010101201,1,1,2.7,2.7,201,2.7,500-1000,194,189,1427,428,1025,2,110,323,1804,14,3,1,1,1,1,1,1,1,1023,705,18,1866,948,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
,031101010101201134,,031101010101201,1,1.1,2.6,2.6,201.1,2.6,500-1000,194,189,1427,428,1025,0,110,323,1804,15,3,1,1,1,1,1,1,1,1023,705,18,1866,949,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
,031101010101201158,,031101010101201,1,1,2.6,2.6,200.9,2.6,1000-2000,195,190,1426,429,1026,2,110,323,1801,18,3,7,7,7,7,7,7,7,1024,706,18,1868,951,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
,031101010101201182,,031101010101201,1,1.1,2.5,2.5,201.1,2.5,500-1000,194,189,1427,428,1025,2,110,323,1804,15,3,1,1,1,1,1,1,1,1023,705,18,1868,950,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
,031101010101201206,,031101010101201,1,1.2,2.6,2.6,201.1,2.6,500-1000,194,189,1427,428,1025,0,110,323,1805,14,3,1,1,1,1,1,1,1,1023,704,18,1866,948,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
,031101010101201230,,031101010101201,1,1.2,2.6,2.6,201.1,2.6,500-1000,194,189,1427,428,1025,0,110,323,1806,14,3,1,1,1,1,1,1,1,1023,704,18,1865,947,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
,031101010101201254,,031101010101201,1,1.1,2.5,2.5,200.9,2.5,1000-2000,195,190,1426,429,1026,2,110,323,1801,13,3,7,7,7,7,7,7,7,1024,706,18,1869,952,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
,031101010101201278,,031101010101201,1,1.2,2.5,2.5,201.1,2.5,500-1000,194,189,1427,428,1025,2,110,323,1803,13,3,1,1,1,1,1,1,1,1023,705,18,1868,950,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
,031101010101201302,,031101010101201,1,1.4,2.4,2.4,201.4,2.4,500-1000,194,189,1427,428,1025,2,110,323,1805,14,3,1,1,1,1,1,1,1,1023,704,18,1866,948,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
,031101010101201326,,031101010101201,1,1.3,2.7,2.7,201.3,2.7,500-1000,194,189,1427,428,1025,3,110,323,1804,17,3,1,1,1,1,1,1,1,1023,703,18,1863,944,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
,031101010101201350,,031101010101201,1,1.3,2.6,2.6,201.2,2.6,500-1000,194,189,1427,428,1025,0,110,323,1805,14,3,1,1,1,1,1,1,1,1023,703,18,1865,946,18,52,0.4527,186,266,45,0.4261,210,266,11.576319506899999,37.3667248025
03120100101003,031201088800101003,03120100101,031201088800101,1,10.8,25.4,25.4,218.6,284.4,200-300,187,195,1055,245,604,12,130,322,1971,10,13,2,1,5,1,1,1,5,710,456,19,1465,767,20,44,0.4269,198,267,46,0.434,207,270,11.003906691,39.9387898351
03120100101020,031201088800101020,03120100101,031201088800101,1,14,26.8,26.8,219.4,285.7,200-300,217,222,913,232,512,10,130,322,1469,10,13,2,1,5,1,1,1,5,707,454,19,1483,784,20,48,0.4463,189,263,52,0.4503,191,262,11.003906691,39.9387898351
03120100101024,031201088800101024,03120100101,031201088800101,1,11.3,25.3,25.3,219.1,284.3,200-300,193,201,1030,241,588,21,20,322,1760,14,13,2,1,5,1,1,1,5,710,457,19,1470,772,20,48,0.4463,189,263,52,0.4503,191,262,11.003906691,39.9387898351
03120100101041,031201088800101041,03120100101,031201088800101,1,10.9,24.6,24.6,219.9,283.6,200-300,209,213,964,237,541,14,130,322,1686,10,13,2,1,5,1,1,1,5,713,459,19,1472,775,20,48,0.4463,189,263,52,0.4503,191,262,11.003906691,39.9387898351
03120100101057,031201088800101057,03120100101,031201088800101,1,11.4,24.8,24.8,220,283.8,300-400,204,209,981,237,553,28,20,322,1630,11,13,2,1,5,1,1,1,5,712,458,19,1475,778,20,48,0.4463,189,263,52,0.4503,191,262,11.003906691,39.9387898351
03120100101072,031201088800101072,03120100101,031201088800101,1,13.1,25.2,25.2,221,284,200-300,210,214,960,238,542,19,20,322,1601,15,13,2,1,5,1,1,1,5,712,459,19,1487,790,20,48,0.4463,189,263,52,0.4503,191,262,11.003906691,39.9387898351
03120100101088,031201088800101088,03120100101,031201088800101,1,12.9,25.3,25.3,220.7,284.2,300-400,217,222,913,232,512,22,20,322,1571,11,13,2,1,5,1,1,1,5,711,458,19,1485,787,20,48,0.4463,189,263,52,0.4503,191,262,11.003906691,39.9387898351
03120100101103,031201088800101103,03120100101,031201088800101,1,13,24.7,24.7,221.5,283.6,300-400,204,209,992,240,563,20,20,322,1681,11,13,2,1,5,1,1,1,5,713,460,19,1489,792,20,48,0.4463,189,263,52,0.4503,191,262,11.003906691,39.9387898351
03120100101118,031201088800101118,03120100101,031201088800101,1,14,26.6,26.6,219.7,285.5,200-300,217,222,913,232,512,6,130,322,1417,21,13,2,1,5,1,1,1,5,708,455,19,1484,786,20,48,0.4463,189,263,52,0.4503,191,262,11.003906691,39.9387898351
03120100101133,031201088800101133,03120100101,031201088800101,1,14.7,25.8,25.8,221.5,284.5,200-300,210,215,962,239,545,9,130,322,1791,11,13,2,1,5,1,1,1,5,711,459,19,1496,799,20,48,0.4463,189,263,52,0.4503,191,262,11.003906691,39.9387898351
03120100101148,031201088800101148,03120100101,031201088800101,1,14.8,25.7,25.7,221.8,284.4,200-300,195,203,1030,243,592,10,130,322,1803,12,13,2,1,5,1,1,1,5,711,459,19,1497,801,20,48,0.4463,189,263,52,0.4503,191,262,11.003906691,39.9387898351
03120100303002,031201088800303002,03120100303,031201088800303,1,16.1,26.5,26.5,222,285,200-300,171,182,1105,258,645,22,20,322,2269,10,14,2,1,5,1,1,1,5,710,458,19,1504,806,20,48,0.4463,189,263,52,0.4503,191,262,10.9878391908,39.9234074653
03120100303020,031201088800303020,03120100303,031201088800303,1,16.1,26.6,26.6,221.9,285,200-300,171,182,1105,258,645,16,130,322,2232,11,14,2,1,5,1,1,1,5,709,458,19,1504,806,20,48,0.4463,189,263,52,0.4503,191,262,10.9878391908,39.9234074653
03120100303038,031201088800303038,03120100303,031201088800303,1,15.9,26.6,26.6,221.6,285.2,200-300,171,182,1105,258,645,16,130,322,2153,11,14,2,1,5,1,1,1,5,709,458,19,1502,804,20,48,0.4463,189,263,52,0.4503,191,262,10.9878391908,39.9234074653
03120100303056,031201088800303056,03120100303,031201088800303,1,16,26.7,26.7,221.6,285.2,200-300,171,182,1105,258,645,16,130,322,2162,11,14,2,1,5,1,1,1,5,709,457,19,1502,804,20,48,0.4463,189,263,52,0.4503,191,262,10.9878391908,39.9234074653
03120100303074,031201088800303074,03120100303,031201088800303,1,16.7,27,27,221.8,285.4,200-300,171,182,1105,258,645,30,20,322,2193,11,14,2,1,5,1,1,1,5,709,457,19,1506,807,20,48,0.4463,189,263,52,0.4503,191,262,10.9878391908,39.9234074653
03120100303093,031201088800303093,03120100303,031201088800303,1,16.8,27.4,27.4,221.4,285.8,200-300,171,182,1105,258,645,30,20,322,2139,10,14,2,1,5,1,1,1,5,708,456,19,1505,806,20,48,0.4463,189,263,52,0.4503,191,262,10.9878391908,39.9234074653
03120100303099,031201088800303099,03120100303,031201088800303,1,16.1,26.7,26.7,221.7,285.2,200-300,171,182,1105,258,645,16,130,322,2163,13,14,2,1,5,1,1,1,5,709,458,19,1503,805,20,48,0.4463,189,263,52,0.4503,191,262,10.9878391908,39.9234074653
03120100303112,031201088800303112,03120100303,031201088800303,1,16.5,26.9,26.9,221.7,285.4,200-300,171,182,1105,258,645,24,20,322,2237,10,14,2,1,5,1,1,1,5,709,457,19,1505,806,20,48,0.4463,189,263,52,0.4503,191,262,10.9878391908,39.9234074653
03120100303130,031201088800303130,03120100303,031201088800303,1,17.4,27.3,27.3,222.2,285.5,300-400,178,188,1092,254,634,33,20,322,2133,10,14,2,1,5,1,1,1,5,708,457,19,1512,812,20,48,0.4463,189,263,52,0.4503,191,262,10.9878391908,39.9234074653
03120100303148,031201088800303148,03120100303,031201088800303,1,17.4,27.7,27.7,222.8,285.7,300-400,179,189,1089,253,633,33,20,322,2180,11,14,2,1,5,1,1,1,5,708,458,19,1520,819,20,48,0.4463,189,263,52,0.4503,191,262,10.9878391908,39.9234074653
03120100303167,031201088800303167,03120100303,031201088800303,1,16.9,26.6,26.6,222.8,284.8,300-400,166,177,1116,263,657,38,20,322,2272,11,9,2,1,5,1,1,1,5,710,459,19,1512,814,20,48,0.4463,189,263,52,0.4503,191,262,10.9878391908,39.9234074653
03120100303171,031201088800303171,03120100303,031201088800303,1,17,26.6,26.6,222.8,284.8,300-400,166,177,1116,263,657,38,20,322,2272,11,9,2,1,5,1,1,1,5,710,459,19,1512,814,20,48,0.4463,189,263,52,0.4503,191,262,10.9878391908,39.9234074653
03120100504004,031201088800504004,03120100504,031201088800504,1,21,34.7,34.7,219.2,292.2,300-400,214,220,937,237,534,59,20,322,1466,11,13,2,1,5,1,1,1,5,690,440,19,1530,819,20,48,0.4463,189,263,52,0.4503,191,262,10.9436292122,40.0054371148
03120100504016,031201088800504016,03120100504,031201088800504,1,19.8,35.2,35.2,220.8,292,200-300,219,225,915,233,519,35,20,322,1458,11,13,2,1,5,1,1,1,5,691,442,19,1546,833,20,48,0.4463,189,263,52,0.4503,191,262,10.9436292122,40.0054371148
03120100504028,031201088800504028,03120100504,031201088800504,1,20.6,33.9,33.9,219.5,291.5,300-400,212,216,957,240,548,35,20,322,1593,11,13,2,1,5,1,1,1,5,692,442,19,1529,818,20,48,0.4463,189,263,52,0.4503,191,262,10.9436292122,40.0054371148
03120100504041,031201088800504041,03120100504,031201088800504,1,21.7,35,35,218.5,292.6,300-400,219,225,903,230,509,53,20,322,1451,12,13,1,1,3,1,1,1,3,689,439,19,1526,814,20,48,0.4463,189,263,52,0.4503,191,262,10.9436292122,40.0054371148
