"household_id2","ea_id2","dist_road","dist_popcenter","dist_market","dist_borderpost","dist_admctr","pop_density","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","srtm","twi","srtm_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2015_tot","h2015_wetQ","h2015_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2015_eviarea","h2015_evimax","h2015_grn","h2015_sen","lat_dd_mod","lon_dd_mod"
"030303088802404037","030303088802404",5,31,31,272,216,"100-200",145,154,846,283,582,0,110,322,2774,13,14,1,1,4,1,1,1,4,587,407,18,607,266,18,40,0.399,198,265,33,0.381,202,265,11.991048262,39.3570736517
"030303088802404054","030303088802404",4,31,31,271,217,"100-200",145,154,846,283,582,0,110,322,2760,17,14,1,1,4,1,1,1,4,587,407,18,609,266,18,40,0.399,198,265,33,0.381,202,265,11.991048262,39.3570736517
"030303088802404069","030303088802404",4,31,31,271,217,"100-200",142,151,875,292,600,0,110,322,2773,11,9,1,1,4,1,1,1,4,587,407,18,610,266,18,40,0.399,198,265,33,0.381,202,265,11.991048262,39.3570736517
"030303088802404085","030303088802404",4,30,30,271,217,"100-200",142,151,875,292,600,1,60,322,2795,11,9,1,1,4,1,1,1,4,588,407,18,608,266,18,40,0.399,198,265,33,0.381,202,265,11.991048262,39.3570736517
"030303088802404095","030303088802404",4,30,30,271,217,"100-200",141,150,881,294,605,2,60,322,2816,13,9,1,1,4,1,1,1,4,588,408,18,607,266,18,40,0.399,198,265,33,0.381,202,265,11.991048262,39.3570736517
"030303088802404105","030303088802404",4,30,30,271,217,"100-200",141,150,881,294,605,0,60,322,2848,13,14,1,1,4,1,1,1,4,588,408,18,605,266,18,40,0.399,198,265,33,0.381,202,265,11.991048262,39.3570736517
"030303088802404121","030303088802404",4,30,30,271,217,"100-200",142,151,875,292,600,0,60,322,2816,10,9,1,1,4,1,1,1,4,588,407,18,607,266,18,40,0.399,198,265,33,0.381,202,265,11.991048262,39.3570736517
"030303088802404138","030303088802404",4,31,31,271,217,"100-200",145,154,846,283,582,0,110,322,2788,12,14,1,1,4,1,1,1,4,587,407,18,606,266,18,40,0.399,198,265,33,0.381,202,265,11.991048262,39.3570736517
"030303088802404153","030303088802404",5,31,31,272,216,"100-200",145,154,846,283,582,0,110,322,2807,13,14,1,1,4,1,1,1,4,586,406,18,606,266,18,40,0.399,198,265,33,0.381,202,265,11.991048262,39.3570736517
"030303088802404171","030303088802404",3,28,28,269,219,"100-200",130,139,938,307,641,0,110,322,2910,12,14,1,1,4,1,1,1,4,592,410,18,620,266,18,40,0.399,198,265,33,0.381,202,265,11.991048262,39.3570736517
"030304088800906010","030304088800906",0,48,48,292,193,"200-300",109,115,1079,343,742,48,20,322,3291,13,9,1,1,3,1,1,1,3,552,385,18,472,287,18,40,0.399,198,265,33,0.381,202,265,11.8139982171,39.1404087668
"030304088800906012","030304088800906",0,49,49,292,193,"200-300",109,115,1079,343,742,48,20,322,3293,12,9,1,1,3,1,1,1,3,552,385,18,473,287,18,40,0.399,198,265,33,0.381,202,265,11.8139982171,39.1404087668
"030304088800906051","030304088800906",0,48,48,292,193,"200-300",110,116,1075,342,741,39,20,322,3291,13,9,1,1,3,1,1,1,3,552,385,18,473,287,18,40,0.399,198,265,33,0.381,202,265,11.8139982171,39.1404087668
"030304088800906059","030304088800906",0,48,48,292,193,"200-300",110,116,1075,342,741,39,20,322,3299,12,9,1,1,3,1,1,1,3,552,385,18,473,287,18,40,0.399,198,265,33,0.381,202,265,11.8139982171,39.1404087668
"030304088800906077","030304088800906",0,48,48,292,193,"200-300",110,116,1076,342,740,40,20,322,3291,13,9,1,1,3,1,1,1,3,552,385,18,473,286,18,40,0.399,198,265,33,0.381,202,265,11.8139982171,39.1404087668
"030304088800906098","030304088800906",0,49,49,293,193,"200-300",109,115,1079,343,742,50,20,322,3290,15,9,1,1,3,1,1,1,3,552,385,18,473,287,18,40,0.399,198,265,33,0.381,202,265,11.8139982171,39.1404087668
"030304088800906110","030304088800906",0,48,48,292,193,"200-300",110,116,1075,342,741,39,20,322,3291,13,9,1,1,3,1,1,1,3,552,385,18,473,287,18,40,0.399,198,265,33,0.381,202,265,11.8139982171,39.1404087668
"030304088800906122","030304088800906",1,48,48,292,193,"200-300",110,116,1078,342,741,46,20,322,3284,16,9,1,1,3,1,1,1,3,553,385,18,472,286,18,40,0.399,198,265,33,0.381,202,265,11.8139982171,39.1404087668
"030304088800906134","030304088800906",0,48,48,292,193,"200-300",109,115,1079,343,742,43,20,322,3295,12,9,1,1,3,1,1,1,3,552,385,18,473,287,18,40,0.399,198,265,33,0.381,202,265,11.8139982171,39.1404087668
"030304088800906149","030304088800906",1,46,46,289,196,"200-300",111,116,1072,341,737,47,30,322,3302,11,9,1,1,3,1,1,1,3,554,386,18,472,283,18,40,0.399,198,265,33,0.381,202,265,11.8139982171,39.1404087668
"030304088800906161","030304088800906",1,46,46,290,195,"200-300",112,119,1068,340,735,41,30,323,3276,12,9,1,1,1,2,1,1,3,554,386,18,471,284,18,40,0.399,198,265,33,0.381,202,265,11.8139982171,39.1404087668
"030304088800906174","030304088800906",1,47,47,290,195,"200-300",112,119,1068,340,735,48,30,323,3254,14,9,1,1,1,2,1,1,3,554,386,18,472,284,18,40,0.399,198,265,33,0.381,202,265,11.8139982171,39.1404087668
"030305088801101002","030305088801101",8,65,65,306,177,"100-200",125,129,1077,340,746,14,130,323,3043,13,9,1,1,1,2,1,1,4,587,407,18,493,306,18,40,0.399,198,265,33,0.381,202,265,11.6549185473,39.0357534985
"030305088801101023","030305088801101",8,65,65,307,177,"100-200",126,129,1069,339,743,19,20,323,3023,12,9,1,1,1,2,1,1,4,587,408,18,495,307,18,40,0.399,198,265,33,0.381,202,265,11.6549185473,39.0357534985
"030305088801101044","030305088801101",9,65,65,306,177,"100-200",126,130,1068,338,742,16,20,323,3014,13,9,1,1,1,2,1,1,4,587,407,18,492,305,18,40,0.399,198,265,33,0.381,202,265,11.6549185473,39.0357534985
"030305088801101051","030305088801101",8,64,64,306,178,"100-200",125,129,1077,340,746,12,130,323,3042,13,9,1,1,1,2,1,1,4,586,407,18,491,304,18,40,0.399,198,265,33,0.381,202,265,11.6549185473,39.0357534985
"030305088801101065","030305088801101",9,65,65,306,178,"100-200",126,130,1068,338,742,14,20,323,3013,14,9,1,1,1,2,1,1,4,586,406,18,489,302,18,40,0.399,198,265,33,0.381,202,265,11.6549185473,39.0357534985
"030305088801101072","030305088801101",9,63,63,304,179,"100-200",124,129,1071,339,743,12,110,323,3053,13,9,1,1,1,2,1,1,4,584,404,18,484,297,18,40,0.399,198,265,33,0.381,202,265,11.6520715916,39.0267755553
"030305088801101081","030305088801101",8,64,64,305,178,"100-200",125,128,1072,339,743,4,110,323,3047,12,9,1,1,1,2,1,1,4,585,406,18,488,301,18,40,0.399,198,265,33,0.381,202,265,11.6549185473,39.0357534985
"030305088801101087","030305088801101",9,64,64,305,178,"100-200",125,130,1071,339,743,13,110,323,3013,16,9,1,1,1,2,1,1,4,586,406,18,487,300,18,40,0.399,198,265,33,0.381,202,265,11.6549185473,39.0357534985
"030305088801101108","030305088801101",9,64,64,305,178,"100-200",125,130,1071,339,743,7,110,323,3033,13,9,1,1,1,2,1,1,4,585,405,18,485,298,18,40,0.399,198,265,33,0.381,202,265,11.6549185473,39.0357534985
"030305088801101123","030305088801101",9,64,64,305,178,"100-200",125,130,1071,339,743,6,110,323,3031,13,9,1,1,1,2,1,1,4,585,405,18,485,298,18,40,0.399,198,265,33,0.381,202,265,11.6549185473,39.0357534985
"030305088801101130","030305088801101",7,63,63,305,178,"100-200",123,127,1076,341,746,12,130,322,3065,13,9,1,1,1,3,1,1,4,585,406,18,492,305,18,40,0.399,198,265,33,0.381,202,265,11.6549185473,39.0357534985
"030305088801101193","030305088801101",9,62,62,304,180,"200-300",124,129,1071,339,743,15,20,323,3050,12,9,1,1,1,2,1,1,4,584,403,18,480,293,18,40,0.399,198,265,33,0.381,202,265,11.6549185473,39.0357534985
"030307088801002003","030307088801002",1,17,17,259,226,"100-200",176,190,878,237,511,0,110,322,2137,18,9,2,1,4,1,1,1,5,594,413,18,509,261,18,40,0.399,198,265,33,0.381,202,265,11.9048460332,39.4494717129
"030307088801002022","030307088801002",1,17,17,259,226,"100-200",178,192,888,236,510,0,110,322,2131,14,9,2,1,4,1,1,1,5,593,413,18,510,261,18,40,0.399,198,265,33,0.381,202,265,11.9048460332,39.4494717129
"030307088801002040","030307088801002",1,17,17,259,227,"100-200",178,192,888,236,510,0,110,322,2122,14,9,2,1,4,1,1,1,5,593,412,18,509,261,18,40,0.399,198,265,33,0.381,202,265,11.9048460332,39.4494717129
"030307088801002043","030307088801002",1,16,16,259,227,"100-200",176,190,878,237,511,0,110,322,2120,18,9,2,1,4,1,1,1,5,593,413,18,508,261,18,40,0.399,198,265,33,0.381,202,265,11.9048460332,39.4494717129
"030307088801002062","030307088801002",1,16,16,259,227,"100-200",178,192,888,236,510,0,60,322,2099,16,9,2,1,4,1,1,1,5,593,412,18,507,261,18,40,0.399,198,265,33,0.381,202,265,11.9048460332,39.4494717129
"030307088801002081","030307088801002",1,16,16,259,227,"100-200",178,192,888,236,510,0,110,322,2109,15,9,2,1,4,1,1,1,5,593,412,18,507,261,18,40,0.399,198,265,33,0.381,202,265,11.9048460332,39.4494717129
"030307088801002100","030307088801002",2,17,17,260,226,"100-200",173,186,841,235,504,0,60,322,2266,12,14,2,1,4,1,1,1,5,595,414,18,514,262,18,40,0.399,198,265,33,0.381,202,265,11.9048460332,39.4494717129
"030307088801002101","030307088801002",2,17,17,260,226,"100-200",173,186,841,235,504,0,60,322,2266,12,14,2,1,4,1,1,1,5,595,414,18,514,262,18,40,0.399,198,265,33,0.381,202,265,11.9048460332,39.4494717129
"030307088801002120","030307088801002",2,17,17,260,225,"100-200",173,186,841,235,504,0,130,322,2268,11,9,2,1,4,1,1,1,5,595,414,18,516,262,18,40,0.399,198,265,33,0.381,202,265,11.9048460332,39.4494717129
"030307088801002138","030307088801002",3,16,16,259,226,"100-200",174,187,861,236,508,0,110,322,2247,13,9,2,1,4,1,1,1,5,595,415,18,508,261,18,40,0.399,198,265,33,0.381,202,265,11.9048460332,39.4494717129
"030307088801002156","030307088801002",2,18,18,260,225,"100-200",173,186,841,235,504,0,130,322,2299,11,9,2,1,4,1,1,1,5,595,414,18,518,262,18,40,0.399,198,265,33,0.381,202,265,11.9048460332,39.4494717129
"030307088801002174","030307088801002",1,17,17,260,226,"100-200",174,187,852,235,505,0,130,322,2243,12,9,2,1,4,1,1,1,5,594,413,18,516,262,18,40,0.399,198,265,33,0.381,202,265,11.9048460332,39.4494717129
"030308088801617003","030308088801617",1,15,15,236,247,"100-200",196,208,968,228,508,2,130,322,1795,11,13,1,1,3,1,1,1,3,604,425,18,444,279,18,40,0.399,198,265,33,0.381,202,265,11.6692064259,39.6566031821
"030308088801617018","030308088801617",1,15,15,235,248,"100-200",198,209,961,226,503,2,110,322,1753,11,13,1,1,2,1,1,1,2,604,424,18,443,278,18,40,0.399,198,265,33,0.381,202,265,11.6692064259,39.6566031821
"030308088801617033","030308088801617",1,15,15,235,248,"100-200",198,209,961,226,503,2,110,322,1757,11,13,1,1,2,1,1,1,2,603,424,18,443,278,18,40,0.399,198,265,33,0.381,202,265,11.6692064259,39.6566031821
"030308088801617047","030308088801617",2,16,16,235,249,"100-200",203,214,936,220,488,0,110,322,1737,11,13,1,1,2,1,1,1,2,603,424,18,440,276,18,40,0.399,198,265,33,0.381,202,265,11.6692064259,39.6566031821
"030308088801617056","030308088801617",2,16,16,235,249,"100-200",203,214,936,220,488,0,110,322,1759,11,13,1,1,2,1,1,1,2,603,423,18,440,275,18,40,0.399,198,265,33,0.381,202,265,11.6692064259,39.6566031821
"030308088801617061","030308088801617",2,15,15,235,249,"100-200",201,213,941,221,490,0,110,322,1745,11,13,1,1,2,1,1,1,2,603,423,18,439,275,18,40,0.399,198,265,33,0.381,202,265,11.6692064259,39.6566031821
"030308088801617076","030308088801617",2,15,15,235,249,"100-200",203,214,936,220,488,0,110,322,1759,11,13,1,1,2,1,1,1,2,603,423,18,439,275,18,40,0.399,198,265,33,0.381,202,265,11.6692064259,39.6566031821
"030308088801617088","030308088801617",2,16,16,234,249,"100-200",203,214,936,220,488,0,110,322,1701,11,13,1,1,2,1,1,1,2,603,423,18,439,275,18,40,0.399,198,265,33,0.381,202,265,11.6692064259,39.6566031821
"030308088801617115","030308088801617",2,16,16,235,248,"100-200",203,214,934,220,488,0,110,322,1635,12,8,1,1,2,1,1,1,2,605,425,18,447,282,18,40,0.399,198,265,33,0.381,202,265,11.6692064259,39.6566031821
"030308088801617127","030308088801617",0,17,17,237,246,"100-200",202,212,940,223,496,6,130,322,1688,11,13,1,1,3,1,1,1,3,609,430,18,461,294,18,40,0.399,198,265,33,0.381,202,265,11.6692064259,39.6566031821
"030308088801617151","030308088801617",1,15,15,236,248,"100-200",198,209,961,226,503,2,130,322,1772,11,13,1,1,2,1,1,1,2,604,425,18,444,279,18,40,0.399,198,265,33,0.381,202,265,11.6692064259,39.6566031821
"030309010100308014","030309010100308",0,1,1,243,241,"5000-10000",180,197,997,241,528,0,110,322,1923,11,8,1,1,3,1,1,1,3,585,409,18,395,237,20,40,0.399,198,265,33,0.381,202,265,11.8421966141,39.6046072003
"030309010100308022","030309010100308",0,2,2,242,242,"2000-5000",180,197,997,241,528,0,110,322,1956,11,14,1,1,3,1,1,1,3,583,408,18,392,236,20,40,0.399,198,265,33,0.381,202,265,11.8421966141,39.6046072003
"030309010100308030","030309010100308",0,2,2,243,242,"2000-5000",179,196,978,240,524,0,110,322,1936,13,13,1,1,3,1,1,1,3,583,408,18,392,236,20,40,0.399,198,265,33,0.381,202,265,11.8421966141,39.6046072003
"030309010100308038","030309010100308",0,2,2,243,242,"2000-5000",180,197,997,241,528,0,110,322,1950,11,14,1,1,3,1,1,1,3,583,408,18,392,236,20,40,0.399,198,265,33,0.381,202,265,11.8421966141,39.6046072003
"030309010100308046","030309010100308",0,2,2,243,242,"2000-5000",180,197,997,241,528,0,110,322,1950,11,14,1,1,3,1,1,1,3,583,408,18,392,236,20,40,0.399,198,265,33,0.381,202,265,11.8421966141,39.6046072003
"030309010100308054","030309010100308",0,2,2,243,242,"2000-5000",180,197,997,241,528,0,110,322,1939,11,14,1,1,3,1,1,1,3,583,408,18,392,236,20,40,0.399,198,265,33,0.381,202,265,11.8421966141,39.6046072003
"030309010100308062","030309010100308",0,2,2,243,242,"2000-5000",180,197,997,241,528,0,110,322,1939,11,14,1,1,3,1,1,1,3,583,408,18,392,236,20,40,0.399,198,265,33,0.381,202,265,11.8421966141,39.6046072003
"030309010100308070","030309010100308",0,2,2,243,242,"2000-5000",180,197,997,241,528,0,110,322,1932,11,8,1,1,3,1,1,1,3,583,408,18,392,236,20,40,0.399,198,265,33,0.381,202,265,11.8421966141,39.6046072003
"030309010100308078","030309010100308",0,2,2,243,242,"2000-5000",180,197,997,241,528,0,110,322,1974,10,14,1,1,3,1,1,1,3,583,408,18,392,236,20,40,0.399,198,265,33,0.381,202,265,11.8421966141,39.6046072003
"030309010100308086","030309010100308",0,2,2,243,242,"2000-5000",180,197,997,241,528,0,110,322,1974,10,14,1,1,3,1,1,1,3,583,408,18,392,236,20,40,0.399,198,265,33,0.381,202,265,11.8421966141,39.6046072003
"030309010100308094","030309010100308",0,2,2,243,242,"2000-5000",180,197,997,241,528,0,110,322,1993,10,14,1,1,3,1,1,1,3,583,408,18,392,236,20,40,0.399,198,265,33,0.381,202,265,11.8421966141,39.6046072003
"030309010100308102","030309010100308",0,2,2,243,242,"2000-5000",180,197,997,241,528,0,110,322,1974,10,14,1,1,3,1,1,1,3,583,408,18,393,236,20,40,0.399,198,265,33,0.381,202,265,11.8421966141,39.6046072003
"030309010100308110","030309010100308",0,2,2,243,242,"2000-5000",180,197,997,241,528,0,110,322,1947,10,8,1,1,3,1,1,1,3,583,408,18,392,236,20,40,0.399,198,265,33,0.381,202,265,11.8421966141,39.6046072003
"030309010100308118","030309010100308",0,2,2,243,242,"2000-5000",180,197,997,241,528,0,110,322,1956,10,8,1,1,3,1,1,1,3,584,408,18,393,236,20,40,0.399,198,265,33,0.381,202,265,11.8421966141,39.6046072003
"030310088801701004","030310088801701",14,55,55,298,190,"50-100",166,172,784,253,539,0,110,322,2441,10,14,1,1,3,1,1,1,4,548,383,18,531,290,18,40,0.399,198,265,33,0.381,202,265,11.9625257933,39.098154379
"030310088801701022","030310088801701",14,55,55,297,191,"50-100",159,164,787,261,550,0,110,322,2510,10,14,1,1,3,1,1,1,4,550,384,18,538,288,18,40,0.399,198,265,33,0.381,202,265,11.9625257933,39.098154379
"030310088801701040","030310088801701",13,54,54,297,191,"50-100",170,176,786,249,532,0,110,322,2381,11,14,1,1,3,1,1,1,4,549,383,18,529,289,18,40,0.399,198,265,33,0.381,202,265,11.9625257933,39.098154379
"030310088801701045","030310088801701",13,54,54,297,191,"50-100",170,176,786,249,532,0,110,322,2334,12,14,1,1,3,1,1,1,4,548,383,18,527,289,18,40,0.399,198,265,33,0.381,202,265,11.9625257933,39.098154379
"030310088801701062","030310088801701",14,56,56,299,189,"50-100",168,174,790,252,539,0,110,322,2322,11,9,1,1,3,1,1,1,4,549,384,18,526,294,18,40,0.399,198,265,33,0.381,202,265,11.9625257933,39.098154379
"030310088801701081","030310088801701",13,56,56,299,189,"50-100",174,179,808,250,540,0,110,322,2287,11,9,1,1,3,1,1,1,4,549,384,18,524,294,18,40,0.399,198,265,33,0.381,202,265,11.9625257933,39.098154379
"030310088801701099","030310088801701",14,57,57,300,188,"0-50",175,181,811,249,539,0,110,322,2222,11,9,1,1,3,1,1,1,4,552,386,18,530,297,18,40,0.399,198,265,33,0.381,202,265,11.9625257933,39.098154379
"030310088801701100","030310088801701",14,57,57,300,188,"0-50",175,181,811,249,539,0,110,322,2222,11,9,1,1,3,1,1,1,4,552,386,18,530,297,18,40,0.399,198,265,33,0.381,202,265,11.9625257933,39.098154379
"030310088801701118","030310088801701",16,58,58,300,188,"50-100",179,185,818,248,538,0,110,322,2168,11,9,1,1,2,1,1,1,3,555,388,18,542,297,18,40,0.399,198,265,33,0.381,202,265,11.9625257933,39.098154379
"030310088801701139","030310088801701",15,57,57,299,189,"50-100",176,182,810,249,538,0,110,322,2285,10,9,1,1,3,1,1,1,4,552,385,18,540,293,18,40,0.399,198,265,33,0.381,202,265,11.9625257933,39.098154379
"030310088801701157","030310088801701",13,54,54,296,192,"50-100",169,175,781,249,530,0,110,322,2342,12,9,1,1,3,1,1,1,4,550,383,18,531,288,18,40,0.399,198,265,33,0.381,202,265,11.9625257933,39.098154379
"030310088801701176","030310088801701",15,56,56,298,191,"50-100",163,169,780,255,540,0,110,322,2423,10,9,1,1,3,1,1,1,4,551,384,18,548,288,18,40,0.399,198,265,33,0.381,202,265,11.9625257933,39.098154379
"030403088801401004","030403088801401",24,33,33,267,221,"100-200",172,183,1079,269,646,1,110,322,2138,12,14,1,1,4,1,1,1,4,607,461,18,411,295,18,44,0.426,199,268,37,0.424,200,268,11.3563674371,39.4349241782
"030403088801401014","030403088801401",24,33,33,267,221,"100-200",172,183,1079,269,646,1,110,322,2153,11,14,1,1,4,1,1,1,4,607,461,18,410,295,18,44,0.426,199,268,37,0.424,200,268,11.3563674371,39.4349241782
"030403088801401019","030403088801401",24,33,33,268,221,"100-200",172,183,1079,269,646,1,110,322,2141,11,14,1,1,4,1,1,1,4,607,461,18,410,295,18,44,0.426,199,268,37,0.424,200,268,11.3563674371,39.4349241782
"030403088801401027","030403088801401",23,34,34,268,221,"100-200",177,186,1074,265,637,4,130,322,2124,12,14,1,1,4,1,1,1,4,605,461,18,410,295,18,44,0.426,199,268,37,0.424,200,268,11.3563674371,39.4349241782
"030403088801401035","030403088801401",24,32,32,267,221,"200-300",172,183,1079,269,646,1,110,322,2135,12,9,1,1,4,1,1,1,4,608,462,18,411,296,18,44,0.426,199,268,37,0.424,200,268,11.3563674371,39.4349241782
"030403088801401050","030403088801401",23,32,32,267,222,"200-300",172,183,1079,269,646,3,110,322,2159,12,14,1,1,4,1,1,1,4,609,462,18,412,296,18,44,0.426,199,268,37,0.424,200,268,11.3563674371,39.4349241782
"030403088801401065","030403088801401",24,32,32,268,221,"100-200",171,181,1081,270,650,13,110,322,2190,11,14,1,1,4,1,1,1,4,609,462,18,411,296,18,44,0.426,199,268,37,0.424,200,268,11.3563674371,39.4349241782
"030403088801401080","030403088801401",24,32,32,267,222,"100-200",171,181,1081,270,650,13,110,322,2219,10,14,1,1,4,1,1,1,4,610,462,18,411,296,18,44,0.426,199,268,37,0.424,200,268,11.3563674371,39.4349241782
"030403088801401095","030403088801401",24,32,32,267,222,"100-200",171,181,1081,270,650,12,110,322,2238,11,9,1,1,4,1,1,1,4,610,462,18,411,296,18,44,0.426,199,268,37,0.424,200,268,11.3563674371,39.4349241782
"030403088801401110","030403088801401",23,31,31,267,222,"200-300",171,181,1081,270,650,12,110,322,2227,11,9,1,1,4,1,1,1,4,611,463,18,413,297,18,44,0.426,199,268,37,0.424,200,268,11.3563674371,39.4349241782
"030403088801401125","030403088801401",24,31,31,267,222,"200-300",171,181,1084,270,651,13,130,322,2213,11,9,1,1,4,1,1,1,4,612,463,18,413,297,18,44,0.426,199,268,37,0.424,200,268,11.3563674371,39.4349241782
"030403088801401140","030403088801401",23,31,31,267,222,"200-300",171,181,1084,270,651,12,130,322,2223,13,9,1,1,4,1,1,1,4,612,463,18,413,297,18,44,0.426,199,268,37,0.424,200,268,11.3563674371,39.4349241782
"030406088800801004","030406088800801",19,35,35,219,268,"100-200",188,197,1037,237,564,3,130,322,1914,11,13,1,1,4,1,1,1,4,645,441,18,476,294,20,44,0.426,199,268,37,0.424,200,268,11.4159600258,39.8485705676
"030406088800801016","030406088800801",19,35,35,219,268,"100-200",188,197,1037,237,564,2,130,322,1921,12,13,1,1,4,1,1,1,4,645,441,18,476,294,20,44,0.426,199,268,37,0.424,200,268,11.4159600258,39.8485705676
"030406088800801028","030406088800801",19,35,35,219,268,"100-200",184,195,1053,241,577,2,130,322,1985,11,13,1,1,4,1,1,1,4,645,441,18,477,294,20,44,0.426,199,268,37,0.424,200,268,11.4159600258,39.8485705676
"030406088800801041","030406088800801",18,34,34,221,267,"200-300",166,179,1077,257,616,20,20,322,2279,12,14,1,1,4,1,1,1,4,646,443,18,480,297,20,44,0.426,199,268,37,0.424,200,268,11.4159600258,39.8485705676
"030406088800801053","030406088800801",19,34,34,220,268,"200-300",180,192,1066,245,588,13,130,322,2127,11,14,1,1,4,1,1,1,4,646,442,18,478,296,20,44,0.426,199,268,37,0.424,200,268,11.4159600258,39.8485705676
